INFO:mqtt_server:Connected to test.mosquitto.org at port 1883 at 12:38:56.490452
INFO:mqtt_server:Current status at 12:38:57.388923: {'people': inf, 'bikes': 0, 'alert': '1', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:49:38.828134: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [[406.1174623566964, 1672.612958731734, 2.0]], 'lot_status': None}
INFO:mqtt_server:Current status at 12:49:40.723275: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [[402.02308427767576, 1663.1493601320612, 2.0]], 'lot_status': None}
INFO:mqtt_server:Current status at 12:49:42.624355: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [[392.0279854338193, 1660.1745267639874, 2.0]], 'lot_status': None}
INFO:mqtt_server:Current status at 12:49:43.730445: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [[372.0468595404654, 1647.8193609715713, 2.0]], 'lot_status': None}
INFO:mqtt_server:Current status at 12:49:45.404971: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [[366.36449383663467, 1643.7147643947897, 2.0]], 'lot_status': None}
INFO:mqtt_server:Current status at 12:49:47.327448: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [[364.3154677100761, 1642.9089507582273, 2.0]], 'lot_status': None}
INFO:mqtt_server:Current status at 12:49:48.940267: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [[372.3733253110295, 1642.5322918943923, 2.0]], 'lot_status': None}
INFO:mqtt_server:Current status at 12:49:50.242000: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [[398.8329948418895, 1614.3603213600998, 2.0]], 'lot_status': None}
INFO:mqtt_server:Current status at 12:49:51.854246: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [[387.76682790331864, 1559.2189177369244, 2.0]], 'lot_status': None}
INFO:mqtt_server:Current status at 12:49:53.582252: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [[365.23673669949335, 1493.9789111274301, 2.0]], 'lot_status': None}
INFO:mqtt_server:Current status at 12:49:55.011407: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:49:55.638430: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:49:57.184800: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:49:58.385051: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:49:59.663421: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:01.244617: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:02.945648: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:04.563958: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:06.179457: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:07.782360: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:09.333472: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:11.189590: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:12.990934: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:14.387344: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:15.861592: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:18.191138: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:19.090379: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:21.444983: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:21.474922: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:24.384255: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:26.861426: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:26.867500: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:30.365619: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:30.380688: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:31.626140: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:33.167477: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:34.201293: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:35.334860: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:37.196978: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:38.878513: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:40.221613: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:41.983531: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:44.184405: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:45.441956: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:46.281353: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:47.610239: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:49.099901: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:50.784702: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:52.385273: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:54.087134: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:55.599321: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:57.684231: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:50:59.085023: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:00.936724: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:02.087218: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:03.219498: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:04.889551: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:06.534750: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:07.824641: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:09.719341: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:11.519493: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:13.318338: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:14.953038: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:16.682783: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:17.570147: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:20.810890: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:20.827619: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:23.513212: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:23.519630: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:25.387754: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:26.588098: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:28.123306: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:29.845751: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:32.150700: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:32.162090: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:33.636320: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:35.361234: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:37.046335: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:38.690589: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:40.269628: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:41.780716: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:43.200435: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:44.076326: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:45.408264: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:47.643019: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:49.154230: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:51.022508: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:53.124879: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:53.135003: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:54.528668: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:56.431190: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:58.295678: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:51:59.879973: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:01.663323: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:03.253005: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:04.298140: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:05.416002: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:06.723427: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:08.106118: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:09.614148: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:11.521278: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:13.155730: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:14.520890: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:16.445909: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:18.279785: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:19.815281: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [[360.1290398122658, 1613.0992727094688, 3.0]], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:21.099846: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [[361.14854945081095, 1612.5402467963363, 3.0]], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:22.969740: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [[360.67859969393356, 1611.9079824127223, 3.0]], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:24.194550: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [[361.9242395982435, 1611.4617083412516, 3.0]], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:25.636421: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [[362.64272378876564, 1610.7079770064083, 3.0]], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:27.370083: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [[362.1897437749774, 1610.4486051887347, 3.0]], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:29.321058: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [[362.3235341344699, 1610.1911048899715, 3.0]], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:30.851664: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [[362.0987049480275, 1609.9420504984485, 3.0]], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:32.435167: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [[362.8195233833673, 1609.6614201238237, 3.0]], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:33.943434: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [[362.34121849869314, 1609.6072458010628, 3.0]], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:35.745024: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [[361.8122778688369, 1610.0053069241364, 3.0]], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:37.226423: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [[361.6294637530556, 1610.0276332494118, 3.0]], 'lot_status': None}
INFO:mqtt_server:Current status at 12:52:38.837685: {'people': inf, 'bikes': 0, 'alert': '0', 'cam_2_people_locations': [[361.91253421904827, 1609.9952725311653, 3.0]], 'lot_status': None}
